snapshot_date,store_id,product_id,dept_id,quantity_on_hand,quantity_on_order,reorder_point,days_of_supply,shrinkage_units,unit_cost_usd,inventory_value_usd,last_received_date
2024-12-31,STR-0029,PRD-002256,D10,1007,1053,21,24.9,1,346.63,349056.41,2024-12-08
2024-12-31,STR-0029,PRD-000584,D03,568,924,45,36.2,21,491.19,278995.92,2024-12-07
2024-12-31,STR-0029,PRD-002288,D10,428,1087,220,18.3,9,415.87,587374.79,2024-11-05
2024-12-31,STR-0029,PRD-001318,D06,1821,96,484,62.2,14,592.06,1078141.26,2024-11-09
2024-12-31,STR-0029,PRD-001890,D08,927,387,238,18.8,14,158.75,147161.25,2024-12-27
2024-12-31,STR-0029,PRD-002099,D09,4607,926,179,141.8,26,628.7,2896420.9,2024-11-16
2024-12-31,STR-0029,PRD-000099,D01,4171,941,177,125.0,50,255.72,1066608.12,2024-11-09
2024-12-31,STR-0029,PRD-000886,D04,293,1031,56,62.2,45,329.37,96505.41,2024-12-18
2024-12-31,STR-0029,PRD-000511,D03,253,508,42,5.3,15,690.02,174575.06,2024-12-06
2024-12-31,STR-0029,PRD-000545,D03,386,1922,73,52.7,48,86.46,33373.56,2024-12-10
2024-12-31,STR-0029,PRD-001752,D08,4988,1039,86,100.9,25,715.42,11776099.37,2024-12-03
2024-12-31,STR-0029,PRD-000858,D04,3333,1827,368,101.0,0,586.34,6449095.03,2024-11-06
2024-12-31,STR-0029,PRD-002229,D09,2652,1562,304,59.8,35,718.55,1905594.6,2024-11-11
2024-12-31,STR-0029,PRD-001860,D08,4036,861,408,93.4,38,742.92,2998425.12,2024-11-15
2024-12-31,STR-0029,PRD-002094,D09,289,551,234,7.1,22,456.24,131853.36,2024-12-18
2024-12-31,STR-0029,PRD-000528,D03,2290,430,402,242.8,5,524.75,1201677.5,2024-11-04
2024-12-31,STR-0029,PRD-002304,D10,454,1452,400,12.7,5,605.75,275010.5,2024-11-24
2024-12-31,STR-0029,PRD-000256,D02,4163,555,474,364.9,20,734.21,10086503.56,2024-12-04
2024-12-31,STR-0029,PRD-002161,D09,258,952,475,21.1,47,207.85,176963.49,2024-12-02
2024-12-31,STR-0029,PRD-002313,D10,84,1697,444,3.8,4,119.64,10049.76,2024-11-04
2024-12-31,STR-0030,PRD-001349,D06,1845,512,243,56.8,26,534.06,985340.7,2024-12-26
2024-12-31,STR-0030,PRD-000276,D02,2579,2,406,64.5,23,274.36,707574.44,2024-11-13
2024-12-31,STR-0030,PRD-002116,D09,1538,1331,385,43.7,16,774.96,1191888.48,2024-12-20
2024-12-31,STR-0030,PRD-001872,D08,1334,608,367,54.4,41,689.91,920339.94,2024-12-10
2024-12-31,STR-0030,PRD-001348,D06,508,999,156,46.2,34,563.96,286491.68,2024-12-19
2024-12-31,STR-0030,PRD-002017,D09,64,1417,374,1.9,47,158.93,10171.52,2024-12-26
2024-12-31,STR-0030,PRD-001772,D08,3840,1193,248,269.2,47,232.03,890995.2,2024-11-29
2024-12-31,STR-0030,PRD-002430,D10,1725,286,81,100.7,20,664.06,1145503.5,2024-12-23
2024-12-31,STR-0030,PRD-002189,D09,3985,739,205,186.4,3,416.34,1659114.9,2024-11-19
2024-12-31,STR-0030,PRD-000007,D01,3605,721,243,86.2,27,321.83,1160197.15,2024-11-04
2024-12-31,STR-0030,PRD-000891,D04,202,535,281,11.7,7,488.29,98634.58,2024-12-14
2024-12-31,STR-0030,PRD-000854,D04,2885,1965,368,111.8,27,142.29,1354671.94,2024-11-23
2024-12-31,STR-0030,PRD-000249,D02,1131,881,139,226.8,40,127.69,144417.39,2024-11-12
2024-12-31,STR-0030,PRD-000527,D03,3344,1739,54,1164.5,41,389.33,1301919.52,2024-12-21
2024-12-31,STR-0030,PRD-000570,D03,3347,343,264,104.7,38,680.98,2279240.06,2024-11-25
2024-12-31,STR-0030,PRD-000179,D01,1348,262,163,43.6,7,203.01,273657.48,2024-11-09
2024-12-31,STR-0030,PRD-001232,D06,4415,638,142,1043.3,18,78.19,345208.85,2024-12-29
2024-12-31,STR-0030,PRD-000439,D02,3393,1623,403,138.0,7,205.56,697465.08,2024-12-11
2024-12-31,STR-0030,PRD-000010,D01,2779,1458,257,181.1,9,750.91,2086778.89,2024-12-25
2024-12-31,STR-0030,PRD-000011,D01,1330,1587,112,28.2,30,763.89,1015973.7,2024-12-25
2024-12-31,STR-0030,PRD-001435,D07,648,392,184,14.2,5,563.73,365297.04,2024-12-19
2024-12-31,STR-0030,PRD-000256,D02,1435,997,278,35.5,26,734.21,3476851.46,2024-11-07
2024-12-31,STR-0030,PRD-002180,D09,1302,1177,94,84.5,6,536.43,698431.86,2024-11-14
2024-12-31,STR-0030,PRD-000062,D01,1399,40,490,44.3,43,362.7,507417.3,2024-12-03
2024-12-31,STR-0030,PRD-000515,D03,4614,268,497,437.3,2,235.01,1084336.14,2024-11-24
2024-12-31,STR-0030,PRD-001516,D07,3284,802,451,263.6,23,798.19,2621255.96,2024-11-15
2024-12-31,STR-0030,PRD-001635,D07,4580,829,168,179.5,33,354.23,1622373.4,2024-11-22
2024-12-31,STR-0030,PRD-000368,D02,3483,1916,301,1548.3,34,55.24,192400.92,2024-11-21
2024-12-31,STR-0030,PRD-001243,D06,1068,1749,143,60.5,45,585.05,624833.4,2024-11-06
2024-12-31,STR-0030,PRD-001227,D06,979,1230,19,36.8,45,437.22,428038.38,2024-12-08
2024-12-31,STR-0030,PRD-002366,D10,2583,867,245,74.4,18,729.16,1883420.28,2024-11-09
2024-12-31,STR-0030,PRD-000573,D03,505,808,244,41.7,33,83.86,42349.3,2024-11-12
2024-12-31,STR-0030,PRD-000081,D01,3631,70,53,323.9,44,7.25,26324.75,2024-12-09
2024-12-31,STR-0030,PRD-001206,D06,1332,1646,253,29.3,38,307.29,409310.28,2024-11-30
2024-12-31,STR-0030,PRD-001001,D05,1377,227,47,36.3,16,717.49,987983.73,2024-12-06
2024-12-31,STR-0030,PRD-001027,D05,3136,34,186,214.5,31,311.92,978181.12,2024-11-28
2024-12-31,STR-0030,PRD-000524,D03,1078,1135,318,28.5,20,392.74,423373.72,2024-12-11
2024-12-31,STR-0030,PRD-001470,D07,4769,524,81,239.7,17,408.58,1948518.02,2024-11-21
2024-12-31,STR-0030,PRD-000169,D01,2249,1069,463,89.8,21,323.13,726719.37,2024-12-17
2024-12-31,STR-0030,PRD-001154,D05,1753,1517,35,108.7,5,88.07,154386.71,2024-11-19
2024-12-31,STR-0030,PRD-000255,D02,2645,1521,199,146.7,0,209.15,553201.75,2024-12-18
2024-12-31,STR-0030,PRD-000529,D03,558,266,27,14.8,4,81.07,45237.06,2024-12-21
2024-12-31,STR-0030,PRD-001926,D08,3866,747,96,402.4,31,207.63,802697.58,2024-11-23
2024-12-31,STR-0030,PRD-001816,D08,2397,891,262,198.2,17,410.94,985023.18,2024-11-13
2024-12-31,STR-0030,PRD-002453,D10,3760,244,410,296.5,42,536.16,2015961.6,2024-11-13
2024-12-31,STR-0030,PRD-000005,D01,3937,850,472,1880.6,47,615.67,2423892.79,2024-12-08
2024-12-31,STR-0030,PRD-001828,D08,2345,1839,293,93.8,26,669.55,1570094.75,2024-12-22
2024-12-31,STR-0030,PRD-001301,D06,1113,422,338,25.7,13,113.81,418012.75,2024-11-13
2024-12-31,STR-0030,PRD-000559,D03,470,1454,243,12.7,48,294.74,138527.8,2024-12-07
2024-12-31,STR-0030,PRD-002027,D09,2389,1690,127,199.1,2,277.19,662206.91,2024-11-16
2024-12-31,STR-0030,PRD-001452,D07,923,1824,453,21.7,20,327.26,302060.98,2024-12-06
2024-12-31,STR-0030,PRD-002414,D10,4884,293,26,363.3,34,310.56,1516775.04,2024-11-01
2024-12-31,STR-0030,PRD-002302,D10,4488,20,448,634.2,18,443.66,1991146.08,2024-11-18
2024-12-31,STR-0030,PRD-002486,D10,3747,1751,419,141.1,39,88.34,331009.98,2024-11-12
2024-12-31,STR-0030,PRD-000483,D03,1145,542,355,30.8,43,191.36,219107.2,2024-11-23
2024-12-31,STR-0030,PRD-000496,D03,2473,1940,321,82.0,10,234.98,581105.54,2024-12-24
2024-12-31,STR-0030,PRD-000274,D02,1207,1363,492,141.6,28,581.86,702305.02,2024-11-23
2024-12-31,STR-0030,PRD-001567,D07,1443,430,53,61.2,5,30.39,43852.77,2024-12-14
2024-12-31,STR-0030,PRD-001060,D05,3866,1937,158,201.7,15,130.42,504203.72,2024-12-28
2024-12-31,STR-0030,PRD-001162,D05,4267,1866,64,87.6,11,358.97,1531724.99,2024-12-26
2024-12-31,STR-0030,PRD-002219,D09,3046,1267,65,156.2,9,495.2,1508379.2,2024-11-02
2024-12-31,STR-0030,PRD-001230,D06,3788,232,142,77.8,50,594.63,2252458.44,2024-11-11
2024-12-31,STR-0030,PRD-002305,D10,1806,1506,152,473.7,6,428.47,773816.82,2024-11-18
2024-12-31,STR-0030,PRD-002165,D09,2869,95,166,588.1,26,359.9,1032553.1,2024-11-30
2024-12-31,STR-0030,PRD-001187,D06,3532,1484,195,1439.0,17,640.13,2260939.16,2024-12-10
2024-12-31,STR-0030,PRD-002288,D10,1840,1768,210,38.1,43,415.87,765200.8,2024-12-25
2024-12-31,STR-0030,PRD-001884,D08,4560,879,137,765.6,12,535.22,8053990.56,2024-12-10
2024-12-31,STR-0030,PRD-000094,D01,2340,1281,217,60.6,31,245.53,574540.2,2024-11-09
2024-12-31,STR-0030,PRD-000860,D04,3283,159,88,842.0,50,169.07,1831687.47,2024-12-18
2024-12-31,STR-0030,PRD-001514,D07,781,45,267,18.4,47,683.59,1761816.51,2024-12-07
2024-12-31,STR-0030,PRD-001184,D06,4247,555,292,245.2,35,694.42,2949201.74,2024-12-13
2024-12-31,STR-0030,PRD-000657,D03,3579,69,285,101.9,10,638.33,2284583.07,2024-12-25
2024-12-31,STR-0030,PRD-000499,D03,3926,1756,121,139.6,11,798.31,3134165.06,2024-12-05
2024-12-31,STR-0030,PRD-001761,D08,2315,869,11,55.3,44,653.76,4994399.52,2024-12-28
2024-12-31,STR-0030,PRD-000186,D01,2884,1396,199,60.6,27,84.96,245024.64,2024-12-02
2024-12-31,STR-0030,PRD-001035,D05,3481,288,302,515.0,37,85.93,299122.33,2024-12-02
2024-12-31,STR-0030,PRD-000545,D03,676,497,109,15.6,31,86.46,58446.96,2024-12-10
2024-12-31,STR-0030,PRD-001799,D08,3768,692,450,79.6,48,398.45,1501359.6,2024-12-06
2024-12-31,STR-0030,PRD-001121,D05,2649,1189,78,115.1,26,247.76,2165843.59,2024-12-06
2024-12-31,STR-0030,PRD-001615,D07,3921,844,362,309.5,0,577.8,2265553.8,2024-12-03
2024-12-31,STR-0030,PRD-001634,D07,4937,863,228,536.7,11,60.6,299182.2,2024-12-19
2024-12-31,STR-0030,PRD-000206,D01,1147,315,151,60.1,23,697.14,799619.58,2024-12-23
2024-12-31,STR-0030,PRD-002230,D09,31,43,72,0.8,14,632.9,19619.9,2024-12-12
2024-12-31,STR-0030,PRD-000517,D03,450,299,88,342.1,42,629.03,283063.5,2024-11-13
2024-12-31,STR-0030,PRD-002311,D10,1651,1323,324,43.5,42,237.14,391518.14,2024-11-16
2024-12-31,STR-0030,PRD-001068,D05,764,1774,413,25.8,0,55.46,42371.44,2024-12-24
2024-12-31,STR-0030,PRD-000558,D03,4605,1035,140,102.7,15,297.08,1368053.4,2024-11-11
2024-12-31,STR-0030,PRD-002201,D09,4511,944,86,214.7,17,498.65,2249410.15,2024-11-10
2024-12-31,STR-0030,PRD-001629,D07,671,767,318,96.7,35,48.48,32530.08,2024-12-02
2024-12-31,STR-0030,PRD-001706,D07,4683,1668,245,296.3,50,669.6,3135736.8,2024-11-20
2024-12-31,STR-0030,PRD-000045,D01,2770,779,260,82.1,16,769.37,7032811.17,2024-11-04
2024-12-31,STR-0030,PRD-001866,D08,1004,1319,421,51.0,45,532.39,534519.56,2024-12-28
2024-12-31,STR-0030,PRD-000065,D01,3551,76,170,3123.0,21,327.78,1163946.78,2024-11-27
2024-12-31,STR-0030,PRD-002087,D09,2896,680,452,425.8,3,587.02,1700009.92,2024-12-03
2024-12-31,STR-0030,PRD-001725,D08,1548,1756,112,33.5,21,11.33,17538.84,2024-12-20
2024-12-31,STR-0030,PRD-001598,D07,3217,1040,461,188.9,34,638.27,2053314.59,2024-11-14
2024-12-31,STR-0030,PRD-000771,D04,2518,1597,220,178.8,20,225.86,568715.48,2024-11-10
2024-12-31,STR-0030,PRD-001710,D07,513,717,351,33.7,39,241.14,123704.82,2024-11-23
2024-12-31,STR-0030,PRD-000243,D02,319,953,321,7.8,13,166.0,52954.0,2024-12-11
2024-12-31,STR-0030,PRD-000582,D03,4215,960,207,1343.8,15,475.45,2004021.75,2024-11-27
2024-12-31,STR-0030,PRD-002174,D09,2210,141,79,54.8,3,14.95,33039.5,2024-12-18
2024-12-31,STR-0030,PRD-001611,D07,2761,1507,128,1078.8,44,146.45,404348.45,2024-12-12
2024-12-31,STR-0030,PRD-002015,D09,2824,1025,441,130.0,15,55.54,156844.96,2024-11-09
2024-12-31,STR-0030,PRD-002396,D10,3540,1041,179,111.3,36,482.44,1707837.6,2024-11-20
2024-12-31,STR-0030,PRD-002104,D09,1790,612,173,44.0,28,697.93,1249294.7,2024-12-14
2024-12-31,STR-0030,PRD-000023,D01,3746,1198,464,1453.8,18,20.01,247359.62,2024-12-30
2024-12-31,STR-0030,PRD-001917,D08,3242,1012,459,485.5,10,356.09,1154443.78,2024-12-04
2024-12-31,STR-0030,PRD-000982,D05,4867,1392,348,3047.8,39,411.75,6613157.92,2024-11-06
2024-12-31,STR-0030,PRD-002325,D10,4011,1404,397,102.9,17,590.93,2370220.23,2024-12-11
2024-12-31,STR-0030,PRD-000069,D01,1866,1683,274,121.0,1,735.03,1371565.98,2024-11-26
2024-12-31,STR-0030,PRD-000213,D01,2622,1397,332,195.7,2,270.18,708411.96,2024-12-18
2024-12-31,STR-0030,PRD-000196,D01,802,1132,109,19.9,37,126.66,101581.32,2024-11-29
2024-12-31,STR-0030,PRD-001955,D09,231,384,432,21.4,18,763.84,176447.04,2024-12-26
2024-12-31,STR-0030,PRD-001135,D05,1071,1619,151,49.2,49,779.89,835262.19,2024-12-15
2024-12-31,STR-0030,PRD-000732,D04,4755,1773,174,124.4,28,305.21,1451273.55,2024-11-19
2024-12-31,STR-0030,PRD-002318,D10,1234,1833,200,52.1,10,175.71,216826.14,2024-11-06
2024-12-31,STR-0030,PRD-002026,D09,3118,330,199,409.1,19,240.29,749224.22,2024-12-13
2024-12-31,STR-0030,PRD-001390,D06,2469,1897,234,462.3,35,753.65,1860761.85,2024-11-14
2024-12-31,STR-0030,PRD-001954,D09,1153,1627,224,23.9,2,194.85,224662.05,2024-11-28
2024-12-31,STR-0030,PRD-002227,D09,3020,786,436,1233.8,1,288.47,871179.4,2024-11-10
2024-12-31,STR-0030,PRD-001547,D07,1217,1415,57,794.4,37,641.6,780827.2,2024-12-19
2024-12-31,STR-0030,PRD-001190,D06,2534,488,231,95.2,44,235.38,596452.92,2024-12-24
2024-12-31,STR-0030,PRD-001192,D06,3887,593,104,560.3,27,592.64,2303591.68,2024-11-21
2024-12-31,STR-0030,PRD-001466,D07,0,71,90,0.0,11,623.86,0.0,2024-12-02
2024-12-31,STR-0030,PRD-001764,D08,2489,1322,160,78.0,15,315.39,2590518.84,2024-12-19
2024-12-31,STR-0030,PRD-001360,D06,2700,410,201,98.4,26,790.72,2134944.0,2024-12-13
2024-12-31,STR-0030,PRD-000327,D02,3309,1451,423,174.1,30,185.98,615407.82,2024-11-03
2024-12-31,STR-0030,PRD-001336,D06,2219,228,227,65.9,6,677.93,1504326.67,2024-11-24
2024-12-31,STR-0030,PRD-000344,D02,2194,439,329,76.9,11,505.68,1109461.92,2024-12-22
2024-12-31,STR-0030,PRD-001387,D06,2092,268,177,449.3,19,766.45,1603413.4,2024-11-17
2023-06-30,STR-0011,PRD-000654,D03,2439,257,213,56.4,28,707.28,5692684.54,2023-05-03
2023-12-31,STR-0027,PRD-001916,D08,-2501,334,267,94.5,42,683.71,1709958.71,2023-11-24
2023-12-31,STR-0006,PRD-000599,D03,574,126,143,14.2,29,242.75,139338.5,2023-11-10
2023-12-31,STR-0029,PRD-000601,D03,4908,1137,279,189.1,49,461.27,2263913.16,2023-12-22
2023-12-31,STR-0020,PRD-000944,D04,2213,1229,82,83.7,22,39.13,86594.69,2023-11-10
2022-12-31,STR-0025,PRD-000431,D02,445,387,237,57.3,46,634.59,282392.55,2022-11-30
2023-12-31,STR-0018,PRD-000282,D02,4062,300,421,141.2,34,596.24,7992358.7,2023-11-10
2023-06-30,STR-0026,PRD-000947,D04,2043,1108,228,56.2,5,355.33,725939.19,2023-05-24
2023-06-30,STR-0024,PRD-000228,D02,2889,981,216,103.5,7,545.06,1574678.34,2023-06-13
2023-06-30,STR-0021,PRD-000848,D04,3808,1699,264,80.4,14,98.16,373793.28,2023-06-26
2022-12-31,STR-0015,PRD-002277,D10,1112,1855,189,39.3,12,437.08,486032.96,2022-11-18
2022-12-31,STR-0015,PRD-000911,D04,3219,976,224,89.7,20,307.95,991291.05,2022-12-13
2024-06-30,STR-0030,PRD-000939,D04,517,1135,150,38.2,46,610.35,315550.95,2024-06-18
2023-06-30,STR-0011,PRD-001194,D06,-4869,368,281,204.8,50,583.67,2841889.23,2023-06-17
2023-06-30,STR-0018,PRD-002275,D10,2381,722,181,83.6,13,23.5,55953.5,2023-06-08
2024-06-30,STR-0028,PRD-001939,D09,1973,1685,125,118.0,2,121.89,240488.97,2024-05-28
2024-12-31,STR-0006,PRD-000131,D01,1622,826,82,57.8,44,364.55,591300.1,2024-12-26
2023-06-30,STR-0006,PRD-001707,D07,2130,1133,72,64.3,2,97.85,208420.5,2023-05-08
2023-06-30,STR-0013,PRD-000327,D02,1911,395,320,73.6,27,185.98,355407.78,2023-06-18
2024-06-30,STR-0021,PRD-001818,D08,3489,1037,297,233.3,26,421.13,1469322.57,2024-05-27
2023-12-31,STR-0021,PRD-000497,D03,3298,1811,453,86.7,18,787.63,2597603.74,2023-11-27
2024-06-30,STR-0001,PRD-000004,D01,3518,1158,128,142.1,4,571.95,2012120.1,2024-06-09
2024-12-31,STR-0029,PRD-002288,D10,428,1087,220,18.3,9,415.87,587374.79,2024-11-05
2023-12-31,STR-0018,PRD-000649,D03,28,903,426,1.1,43,632.56,17711.68,2023-12-01
2023-06-30,STR-0028,PRD-002190,D09,3578,1164,276,93.0,43,750.97,8867003.18,2023-06-09
2023-06-30,STR-0024,PRD-000090,D01,675,1575,194,15.4,24,16.84,11367.0,2023-05-18
2024-06-30,STR-0011,PRD-000716,D04,366,1522,232,13.8,19,205.86,75344.76,2024-05-31
2023-06-30,STR-0028,PRD-000722,D04,3448,969,316,347.2,47,36.2,124817.6,2023-06-07
2024-12-31,STR-0022,PRD-000916,D04,1644,1167,468,232.4,12,555.05,912502.2,2024-12-06
2022-12-31,STR-0006,PRD-002139,D09,883,1797,178,21.2,44,97.16,85792.28,2022-12-26
2024-12-31,STR-0011,PRD-000324,D02,2251,979,402,111.2,14,24.73,55667.23,2024-12-14
2024-06-30,STR-0010,PRD-000644,D03,3479,967,472,135.2,17,53.13,184839.27,2024-06-29
2022-12-31,STR-0009,PRD-002042,D09,892,1247,405,24.1,22,149.49,133345.08,2022-12-01
2023-06-30,STR-0011,PRD-000582,D03,144,392,95,46.1,23,475.45,68464.8,2023-05-06
2023-06-30,STR-0001,PRD-002472,D10,1792,1816,323,47.7,0,753.47,1350218.24,2023-05-08
2022-12-31,STR-0028,PRD-001115,D05,4535,349,429,117.4,24,240.17,1089170.95,2022-12-30
2024-12-31,STR-0015,PRD-001096,D05,3661,605,189,78.8,41,351.83,1288049.63,2024-12-02
2023-06-30,STR-0001,PRD-001147,D05,4319,421,50,319.7,20,698.36,3016216.84,2023-05-26
2023-12-31,STR-0007,PRD-000855,D04,4825,604,96,103.1,33,727.65,3510911.25,2023-12-23
2023-12-31,STR-0025,PRD-000010,D01,1540,1728,63,33.0,3,750.91,1156401.4,2023-11-04
2024-12-31,STR-0018,PRD-002342,D10,276,311,345,21.2,40,554.71,153099.96,2024-11-03
2024-12-31,STR-0030,PRD-001764,D08,2489,1322,160,78.0,15,315.39,2590518.84,2024-12-19
2024-12-31,STR-0025,PRD-000807,D04,762,1946,203,23.2,22,486.49,370705.38,2024-11-07
2024-12-31,STR-0010,PRD-001664,D07,392,457,138,29.6,42,534.38,209476.96,2024-12-20
2024-12-31,STR-0030,PRD-002230,D09,31,43,72,0.8,14,632.9,19619.9,2024-12-12
2024-12-31,STR-0002,PRD-001864,D08,4106,1358,300,107.5,23,666.62,2737141.72,2024-12-07
2024-12-31,STR-0007,PRD-000189,D01,4456,611,243,2444.1,36,124.77,555975.12,2024-11-20
2024-06-30,STR-0007,PRD-002258,D10,1501,1640,249,321.8,26,56.86,85346.86,2024-06-09
2023-12-31,STR-0009,PRD-002213,D09,3157,1937,159,79.1,24,316.28,998495.96,2023-11-26
2024-12-31,STR-0016,PRD-002410,D10,4431,54,208,214.6,37,646.55,2864863.05,2024-11-02
2023-12-31,STR-0010,PRD-001798,D08,4915,758,492,171.2,33,477.71,2347944.65,2023-11-19
2023-12-31,STR-0029,PRD-001597,D07,1238,1642,371,56.8,18,272.5,337355.0,2023-12-23
2022-12-31,STR-0007,PRD-000181,D01,1563,1396,115,33.9,20,383.08,598754.04,2022-12-07
2023-12-31,STR-0012,PRD-000993,D05,1306,215,201,205.4,7,200.46,261800.76,2023-11-27
2022-12-31,STR-0021,PRD-001547,D07,2034,42,416,601.4,45,641.6,1305014.4,2022-11-01
2023-12-31,STR-0029,PRD-000221,D02,1946,1,370,47.9,18,279.61,544121.06,2023-12-13
2023-06-30,STR-0002,PRD-000301,D02,3742,1581,221,260.6,27,733.12,2743335.04,2023-05-04
2024-12-31,STR-0019,PRD-001564,D07,2208,961,177,78.0,9,624.41,1378697.28,2024-11-20
2024-06-30,STR-0019,PRD-002346,D10,2229,154,425,73.3,10,293.94,655192.26,2024-05-14
2023-12-31,STR-0025,PRD-000981,D05,4257,391,30,173.4,26,392.2,1669595.4,2023-12-28
2024-06-30,STR-0024,PRD-000134,D01,1987,1934,474,40.0,31,113.73,225981.51,2024-05-07
2023-06-30,STR-0004,PRD-002319,D10,4266,621,138,167.0,3,58.29,248665.14,2023-05-23
2024-06-30,STR-0008,PRD-001417,D07,118,736,22,4.1,13,240.89,28425.02,2024-05-12
2023-12-31,STR-0024,PRD-002465,D10,847,156,214,25.7,29,552.3,467798.1,2023-12-24
2024-12-31,STR-0013,PRD-002363,D10,3346,1581,469,90.2,4,718.74,7936183.33,2024-11-16
2023-06-30,STR-0001,PRD-002035,D09,2172,1749,235,183.0,11,266.12,578012.64,2023-06-20
2024-12-31,STR-0015,PRD-001537,D07,2180,646,304,108.3,36,186.8,407224.0,2024-11-29
2022-12-31,STR-0026,PRD-000915,D04,3028,1386,93,64.0,25,282.18,854441.04,2022-12-02
2024-12-31,STR-0030,PRD-001872,D08,1334,608,367,54.4,41,689.91,920339.94,2024-12-10
2024-12-31,STR-0019,PRD-002297,D10,2030,1605,361,141.5,45,403.93,819977.9,2024-12-15
2024-12-31,STR-0030,PRD-000062,D01,1399,40,490,44.3,43,362.7,507417.3,2024-12-03
2024-12-31,STR-0001,PRD-000803,D04,1806,1495,134,558.3,16,226.77,409546.62,2024-11-14
2023-06-30,STR-0024,PRD-002086,D09,384,1451,222,14.2,38,713.03,273803.52,2023-05-14
2022-12-31,STR-0016,PRD-000379,D02,2361,61,117,67.8,42,148.92,351600.12,2022-11-13
2023-06-30,STR-0007,PRD-001852,D08,2921,1872,58,82.9,18,304.24,888685.04,2023-06-16
2022-12-31,STR-0029,PRD-002359,D10,552,1070,247,27.5,12,53.24,29388.48,2022-11-17
2024-12-31,STR-0003,PRD-000194,D01,3283,621,19,93.1,45,537.31,1763988.73,2024-12-28
2024-12-31,STR-0015,PRD-000369,D02,4246,426,454,97.0,11,580.18,2463444.28,2024-12-12
2023-06-30,STR-0002,PRD-001738,D08,2736,983,84,208.9,16,240.66,2172871.01,2023-05-10
2024-06-30,STR-0021,PRD-001322,D06,712,1129,232,23.8,28,9.18,6536.16,2024-06-15
2023-12-31,STR-0017,PRD-000534,D03,4014,1471,130,121.4,4,215.6,865418.4,2023-12-03
2024-06-30,STR-0009,PRD-002234,D09,3339,1480,62,75.8,46,737.46,2462378.94,2024-05-24
2023-12-31,STR-0015,PRD-000429,D02,2384,862,453,594.2,29,215.58,513942.72,2023-11-26
2023-12-31,STR-0017,PRD-001879,D08,3000,133,334,135.2,38,785.16,2355480.0,2023-11-29
2022-12-31,STR-0006,PRD-000599,D03,2805,1882,408,62.6,25,242.75,680913.75,2022-11-28
2024-12-31,STR-0030,PRD-001547,D07,1217,1415,57,794.4,37,641.6,780827.2,2024-12-19
2022-12-31,STR-0030,PRD-002081,D09,56,464,391,11.4,12,537.29,30088.24,2022-12-20
2024-06-30,STR-0016,PRD-002104,D09,344,896,118,15.0,1,697.93,240087.92,2024-06-07
2024-06-30,STR-0028,PRD-001301,D06,1253,1039,124,29.1,8,113.81,142603.93,2024-06-24
2022-12-31,STR-0021,PRD-000117,D01,54,206,88,4.0,10,719.19,128159.66,2022-12-28
2023-12-31,STR-0007,PRD-002384,D10,4706,1215,182,753.8,45,0.57,2682.42,2023-12-10
2024-12-31,STR-0004,PRD-000889,D04,2523,1486,288,261.4,34,752.77,1899238.71,2024-12-01
2022-12-31,STR-0023,PRD-000613,D03,537,348,400,23.4,45,427.4,229513.8,2022-11-29
2022-12-31,STR-0025,PRD-000205,D01,4894,1810,199,382.9,1,9.96,48744.24,2022-11-20
2023-06-30,STR-0015,PRD-000195,D01,1870,350,110,75.2,36,287.6,537812.0,2023-06-08
2024-12-31,STR-0010,PRD-001982,D09,2815,1165,494,67.7,35,481.87,1356464.05,2024-11-22
2024-12-31,STR-0018,PRD-000055,D01,784,1044,347,24.9,10,246.77,193467.68,2024-12-29
2024-12-31,STR-0017,PRD-001249,D06,4629,905,111,166.1,3,332.08,1537198.32,2024-12-26
2024-06-30,STR-0028,PRD-002394,D10,1290,872,308,47.8,12,108.07,139410.3,2024-06-09
2024-12-31,STR-0012,PRD-002102,D09,3091,525,382,266.3,25,63.94,197638.54,2024-11-24
2024-12-31,STR-0026,PRD-000274,D02,2590,1962,467,75.7,17,581.86,1507017.4,2024-11-05
2024-06-30,STR-0023,PRD-000252,D02,3223,606,339,136.8,5,283.57,913946.11,2024-06-26
2023-06-30,STR-0011,PRD-001188,D06,2887,1849,135,156.1,50,558.8,1613255.6,2023-05-25
2024-06-30,STR-0018,PRD-000336,D02,4011,647,127,197.3,16,259.17,1039530.87,2024-06-21
2024-12-31,STR-0010,PRD-001484,D07,439,857,413,34.3,20,393.89,172917.71,2024-12-06
2024-12-31,STR-0023,PRD-000947,D04,4389,90,435,423.8,43,355.33,1559543.37,2024-11-16
2024-06-30,STR-0015,PRD-001226,D06,3528,812,67,678.1,5,75.54,266505.12,2024-06-15
2024-06-30,STR-0004,PRD-000583,D03,3221,1735,203,183.9,31,387.02,1246591.42,2024-06-29
2024-06-30,STR-0008,PRD-002392,D10,1994,18,463,71.9,11,19.4,38683.6,2024-06-21
2022-12-31,STR-0016,PRD-001814,D08,2734,629,77,72.8,43,120.7,329993.8,2022-11-28
2023-12-31,STR-0016,PRD-001183,D06,433,460,299,9.3,6,142.04,61503.32,2023-12-17
2024-06-30,STR-0012,PRD-000159,D01,2478,823,67,72.1,24,743.44,1842244.32,2024-06-11
2024-06-30,STR-0018,PRD-001456,D07,62,342,140,1.7,31,626.0,128079.6,2024-05-02
2024-06-30,STR-0022,PRD-000094,D01,4972,850,363,167.6,14,245.53,1220775.16,2024-06-15
